sample_id,job,status,reason,Fcm_MPa,c_nom_bottom_mm,c_nom_top_mm,E_MPa,seed,present_ld,present_damage,n_points,n_points_finite,t_final,t_frac_of_target,reached_full_step,U2_max_abs,U2_final,peak_RF2,U2_at_peak,n_points_after_peak,RF2_final,postpeak_drop_frac_max,postpeak_drop_frac_final,softening_captured,k0_N_per_mm,n_pts_for_k0,damage_final,damage_max,damage_U2_at_half_max,damage_at_U2_10mm,damage_monotone,damage_n_points,damage_t_final,n_nan,n_dup_time,n_dup_rows_exact,time_monotone,U2_monotone,damage_n_nan
99,sample_099,valid,reached t=1.000 (>=95% of target); softening captured,26.594748517853343,27.629117056933943,223.63959915960223,29502.678537549484,42,True,True,8290.0,8290.0,1.0,1.0,True,20.0,20.0,36124.421875,9.53920555114746,4555.0,22550.376953125,0.5083227434868118,0.37575812199416686,True,14192.393440101687,107.0,0.9470000267028807,0.9470000267028807,8.603771209716797,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
100,sample_100,valid,reached t=1.000 (>=95% of target); softening captured,27.483141415645186,27.393388894326268,225.6747795886261,29794.945309478648,42,True,True,8783.0,8783.0,1.0,1.0,True,20.0,20.0,41748.44921875,13.00442123413086,2833.0,18917.955078125,0.7017203483325494,0.5468584957730934,True,11736.235561970992,206.0,0.9470000267028807,0.9470000267028807,8.700496673583984,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
101,sample_101,missing,no rows in load_displacement_full.csv,32.86774727003045,24.979890989839717,224.34900081881537,31437.909722567703,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,sample_102,missing,no rows in load_displacement_full.csv,29.22463702593389,24.206702001167823,228.55774260897616,30349.211946481955,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,sample_103,valid,reached t=1.000 (>=95% of target); softening captured,26.43845065031404,20.160147952922124,227.6046742067245,29450.55483532806,42,True,True,8573.0,8573.0,1.0,1.0,True,20.0,20.0,39394.2421875,10.24760913848877,4809.0,18868.642578125,0.7056738195203416,0.5210304468272747,True,13827.364536571231,138.0,0.9470000267028807,0.9470000267028807,8.301474571228027,0.9469746080398991,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
104,sample_104,valid,reached t=1.000 (>=95% of target); softening captured,25.03617826611768,25.67264517622612,226.47678211800772,28972.97498086132,42,True,True,11587.0,11587.0,1.0,1.0,True,20.0,20.0,31418.1484375,7.300959587097168,8872.0,20750.17578125,0.706469041703852,0.339548101552571,True,16245.655145260323,22.0,0.9470000267028807,0.9470000267028807,7.500113010406494,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
105,sample_105,valid,reached t=1.000 (>=95% of target); softening captured,32.08935293037304,26.880035948623057,227.93718231177644,31212.673450390503,42,True,True,11040.0,11040.0,1.0,1.0,True,20.0,20.0,44881.359375,11.316659927368164,7090.0,39417.74609375,0.20085576312827536,0.12173457661118359,True,14108.943578778597,164.0,0.9470000267028807,0.9470000267028807,9.30123519897461,0.6337707726513742,True,200.0,1.0,0.0,7.0,3.0,True,True,0.0
106,sample_106,valid,reached t=1.000 (>=95% of target); softening captured,28.368219705422533,23.47695634392665,224.9294256754012,30079.61722297265,42,True,True,12522.0,12522.0,1.0,1.0,True,20.0,20.0,41098.06640625,10.871665000915527,8897.0,37816.15234375,0.2297718728213434,0.07985568055826836,True,12919.958449072594,160.0,0.9470000267028807,0.9470000267028807,8.80598258972168,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
107,sample_107,missing,no rows in load_displacement_full.csv,23.0536713097404,27.50377681597398,223.2653434757108,28264.72145358279,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,sample_108,missing,no rows in load_displacement_full.csv,28.595375399495296,24.865318930984497,221.77191056081205,30151.67348953137,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,sample_109,missing,no rows in load_displacement_full.csv,31.42391684319934,29.20093765318933,219.57670575274452,31017.070407214203,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,sample_110,valid,reached t=1.000 (>=95% of target); softening captured,27.34498665021135,24.36071246483991,225.63298129339168,29749.933242517516,42,True,True,7652.0,7652.0,1.0,1.0,True,20.0,20.0,37464.66796875,9.915929794311523,3605.0,23667.6328125,0.39423597545812694,0.36826791492609445,True,14166.878005043114,123.0,0.9470000267028807,0.9470000267028807,8.00002384185791,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
111,sample_111,missing,no rows in load_displacement_full.csv,27.273121598339884,28.379396945170203,219.0705172959384,29726.45599561485,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,sample_112,missing,no rows in load_displacement_full.csv,32.74380201514932,28.181806832552702,217.59365568694892,31402.296691401152,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,sample_113,missing,no rows in load_displacement_full.csv,25.98776187919073,26.061127535274423,216.14228259453628,29299.03688127488,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,sample_114,missing,no rows in load_displacement_full.csv,30.4729665523813,31.82217591623671,231.37553803987373,30732.444168660528,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,sample_115,valid,reached t=1.000 (>=95% of target); softening captured,26.072748101511326,21.56949844384544,230.54562353439132,29327.748507686807,42,True,True,9307.0,9307.0,1.0,1.0,True,20.0,20.0,37449.06640625,8.900643348693848,5283.0,8540.880859375,0.7829356977669983,0.771933410389382,True,15219.66432051366,34.0,0.9470000267028807,0.9470000267028807,8.900643348693848,0.7758989999013124,True,199.0,1.0,0.0,10.0,0.0,True,True,0.0
116,sample_116,valid,reached t=1.000 (>=95% of target); softening captured,22.497029732190136,19.993927576825847,224.21451314764025,28058.227712399992,42,True,True,11397.0,11397.0,1.0,1.0,True,20.0,20.0,33391.09375,12.380821228027344,4156.0,16990.25390625,0.6526135863792273,0.4911740827222828,True,11178.248745032342,234.0,0.9470000267028807,0.9470000267028807,6.80009126663208,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
117,sample_117,missing,no rows in load_displacement_full.csv,28.26285987064641,29.17806859750572,237.91083804459288,30046.05877068605,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,sample_118,valid,reached t=1.000 (>=95% of target); softening captured,25.935009368523254,28.350404760233957,220.35049363169145,29281.18197187807,42,True,True,11189.0,11189.0,1.0,1.0,True,20.0,20.0,36660.44140625,10.378870964050291,6906.0,35101.76171875,0.18517341314233784,0.04251666449477804,True,12574.605583737535,240.0,0.9470000267028807,0.9470000267028807,8.301669120788574,0.9257529405349126,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
119,sample_119,missing,no rows in load_displacement_full.csv,27.65611654507986,21.95354190763434,229.43638198657223,29851.07941443699,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,sample_120,valid,reached t=1.000 (>=95% of target); softening captured,23.86188413595058,23.35527717830144,218.65104364072468,28558.415019524327,42,True,True,8038.0,8038.0,1.0,1.0,True,20.0,20.0,36107.91796875,12.920034408569336,1861.0,18182.90234375,0.6932406510994007,0.49642894504505647,True,10965.527919255512,267.0,0.9470000267028807,0.9470000267028807,8.000922203063965,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
121,sample_121,valid,reached t=1.000 (>=95% of target); softening captured,28.970571271346508,24.8164758255509,220.8204839668605,30269.81722199564,42,True,True,9568.0,9568.0,1.0,1.0,True,20.0,20.0,39650.015625,11.587762832641602,5417.0,37927.32421875,0.21836106227890043,0.04344743322531793,True,11104.896081009925,163.0,0.9470000267028807,0.9470000267028807,8.502376556396484,0.9470000267028807,True,199.0,1.0,0.0,0.0,0.0,True,True,0.0
122,sample_122,missing,no rows in load_displacement_full.csv,24.30570132279648,31.62251475637412,221.3296836201007,28716.739454996157,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,sample_123,valid,reached t=1.000 (>=95% of target); softening captured,28.020092822751383,28.387124009839653,224.8166882295401,29968.39965138736,42,True,True,10079.0,10079.0,1.0,1.0,True,20.0,20.0,40532.94140625,12.75099277496338,4813.0,37954.55859375,0.181331388156219,0.06361203315243302,True,11884.598557249392,277.0,0.9470000267028807,0.9470000267028807,7.9026312828063965,0.9470000267028807,True,200.0,1.0,0.0,3.0,2.0,True,True,0.0
124,sample_124,valid,reached t=1.000 (>=95% of target); softening captured,27.33403728020007,28.719321212752043,231.0870905709861,29746.35903683737,42,True,True,7663.0,7663.0,1.0,1.0,True,20.0,20.0,40749.09765625,10.49789047241211,3766.0,19459.013671875,0.7259844662971352,0.5224676179083336,True,13617.588322115487,162.0,0.9470000267028807,0.9470000267028807,8.70098876953125,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
125,sample_125,valid,reached t=1.000 (>=95% of target); softening captured,29.270689227776053,26.49117955526773,230.8333997377654,30363.551332892806,42,True,True,10928.0,10928.0,1.0,1.0,True,20.0,20.0,40020.01171875,10.03839111328125,7218.0,37915.73046875,0.27901910011231684,0.052580725482749203,True,14189.38656478204,136.0,0.9470000267028807,0.9470000267028807,9.201373100280762,0.6562672276861995,True,200.0,1.0,0.0,7.0,4.0,True,True,0.0
126,sample_126,valid,reached t=1.000 (>=95% of target); softening captured,24.50424205568125,21.771308369404327,225.89369745320613,28786.910858933163,42,True,True,9968.0,9968.0,1.0,1.0,True,20.0,20.0,33952.2578125,8.936280250549316,6353.0,18520.263671875,0.7059221945153225,0.4545204099782576,True,13536.041682463703,68.0,0.9470000267028807,0.9470000267028807,8.200155258178711,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
127,sample_127,valid,reached t=1.000 (>=95% of target); softening captured,29.709088791950222,25.344657377499693,226.04596252383567,30499.27250816629,42,True,True,10337.0,10337.0,1.0,1.0,True,20.0,20.0,41130.8984375,10.242980003356934,6754.0,37078.0,0.26421148752411083,0.09853658907204609,True,14382.816120486892,136.0,0.9470000267028807,0.9470000267028807,8.901590347290039,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
128,sample_128,missing,no rows in load_displacement_full.csv,23.62335990652045,33.0158389888792,219.71679048595507,28472.472410185448,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,sample_129,missing,no rows in load_displacement_full.csv,30.1442422528868,28.67950321941323,231.12288623792372,30632.609330142765,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,sample_130,missing,no rows in load_displacement_full.csv,23.97245862058193,28.57057219672585,222.25820027848627,28598.05217214055,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,sample_131,missing,no rows in load_displacement_full.csv,26.798094061553517,29.26593743413197,218.3534495746356,29570.172155864657,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,sample_132,missing,no rows in load_displacement_full.csv,26.64971141174513,29.43764640850312,222.19889672722692,29520.957120203788,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,sample_133,missing,no rows in load_displacement_full.csv,33.55695484356726,23.14240656898827,227.5332471882124,31634.242819099785,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,sample_134,missing,no rows in load_displacement_full.csv,29.095220141688117,29.06828889301868,222.0545024575901,30308.83022953279,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,sample_135,missing,no rows in load_displacement_full.csv,27.585405230655027,27.05106420497817,222.2186202789882,29828.161872213343,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,sample_136,missing,no rows in load_displacement_full.csv,29.86834386791977,26.566115572521078,226.79102370312117,30548.228018526977,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,sample_137,missing,no rows in load_displacement_full.csv,30.000617408453408,26.753626823018,229.2066323914979,30588.75060195567,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,sample_138,missing,no rows in load_displacement_full.csv,29.25249949049453,26.59949201614093,222.5562770248822,30357.88943829236,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,sample_139,valid,reached t=1.000 (>=95% of target); softening captured,25.435158097383503,26.44798288295156,226.57545195471877,29110.724437610417,42,True,True,8372.0,8372.0,1.0,1.0,True,20.0,20.0,34308.0859375,8.70423412322998,4916.0,20405.697265625,0.7113852874971394,0.4052219263179348,True,14431.046159382877,48.0,0.9470000267028807,0.9470000267028807,8.70423412322998,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
140,sample_140,valid,reached t=1.000 (>=95% of target); softening captured,23.71999951724085,25.42601835090029,230.37844967491012,28507.365474675255,42,True,True,17075.0,17075.0,1.0,1.0,True,20.0,20.0,34517.87890625,8.556230545043945,13878.0,32782.10546875,0.27236694706558884,0.05028621376806879,True,14117.574734782722,88.0,0.9470000267028807,0.9470000267028807,8.300593376159668,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
141,sample_141,valid,reached t=1.000 (>=95% of target); softening captured,23.583680368174043,27.943941251148665,224.63275566492547,28458.116627900887,42,True,True,9674.0,9674.0,1.0,1.0,True,20.0,20.0,33299.59765625,8.936121940612793,6510.0,18656.40625,0.7010717800292491,0.43974079078705086,True,13915.307301824729,85.0,0.9470000267028807,0.9470000267028807,8.102311134338379,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
142,sample_142,missing,no rows in load_displacement_full.csv,31.51908918502078,26.530934048983976,218.92186795491497,31045.22262730598,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,sample_143,missing,no rows in load_displacement_full.csv,29.899558966544568,31.1689125520348,220.8770765658782,30557.802208823832,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,sample_144,valid,reached t=1.000 (>=95% of target); softening captured,28.72877524015423,25.537102194896526,221.00436238638267,30193.802801814643,42,True,True,7818.0,7818.0,1.0,1.0,True,20.0,20.0,42983.25390625,14.293790817260742,1359.0,18650.203125,0.6923091778202504,0.5661053682516074,True,11455.394319858446,320.0,0.9470000267028807,0.9470000267028807,7.500785827636719,0.9470000267028807,True,200.0,1.0,0.0,8.0,5.0,True,True,0.0
145,sample_145,missing,no rows in load_displacement_full.csv,29.290291533237017,27.60328374601397,216.016060218326,30369.65015906815,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,sample_146,missing,no rows in load_displacement_full.csv,25.18442863007265,27.23278560562912,219.86564916692248,29024.337235741423,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,sample_147,missing,no rows in load_displacement_full.csv,28.209715689397765,27.193119462844017,219.2978143205553,30029.09843620974,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,sample_148,missing,no rows in load_displacement_full.csv,30.695831589352057,23.29193472939293,216.2199969831583,30799.701100951337,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,sample_149,missing,no rows in load_displacement_full.csv,25.41495274666377,27.623832735369447,217.83835964453652,29103.784956361946,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,sample_150,missing,no rows in load_displacement_full.csv,25.92289915346392,26.396542268482563,219.3994080738012,29277.07949355727,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,sample_151,valid,reached t=1.000 (>=95% of target); softening captured,26.587867329428764,25.594979694115256,226.3260384223137,29500.388252185738,42,True,True,8132.0,8132.0,1.0,1.0,True,20.0,20.0,39882.66796875,12.46928596496582,2907.0,19974.197265625,0.6905542409899037,0.49917600093163905,True,12327.47667668306,212.0,0.9470000267028807,0.9470000267028807,8.00192642211914,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
152,sample_152,missing,no rows in load_displacement_full.csv,30.35603668141806,25.17382709740759,216.46303973957563,30697.01889358579,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,sample_153,missing,no rows in load_displacement_full.csv,28.50731058128089,28.62581030742393,218.9615959089377,30123.786090913305,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,sample_154,missing,no rows in load_displacement_full.csv,27.51492165467804,26.116961062010738,221.6821411509404,29805.27717974764,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,sample_155,missing,no rows in load_displacement_full.csv,26.44679287821174,21.034429815001523,213.6069230406664,29453.34232218681,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,sample_156,missing,no rows in load_displacement_full.csv,26.22574145594759,20.385177057675616,217.5188693592796,29379.27087793097,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,sample_157,missing,no rows in load_displacement_full.csv,27.31471450061725,31.365793098025375,233.8066101036287,29740.049051204795,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,sample_158,valid,reached t=1.000 (>=95% of target); softening captured,27.26584071284031,26.018240759934244,225.7149294599581,29724.07502340764,42,True,True,7340.0,7340.0,1.0,1.0,True,20.0,20.0,34689.34765625,8.134511947631836,4262.0,20687.7265625,0.6942988003003894,0.4036288382386839,True,16052.52275772892,45.0,0.9470000267028807,0.9470000267028807,8.700664520263672,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
159,sample_159,missing,no rows in load_displacement_full.csv,27.503393774075832,27.176167470864392,225.28925804784475,29801.53039016744,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,sample_160,valid,reached t=1.000 (>=95% of target); softening captured,24.431951662924764,22.190690205904712,223.38928671798396,28761.40707772052,42,True,True,7816.0,7816.0,1.0,1.0,True,20.0,20.0,37566.109375,13.034272193908691,1677.0,18787.0078125,0.6852559872574641,0.49989476884708667,True,11342.685762239505,222.0,0.9470000267028807,0.9470000267028807,7.900928974151611,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
161,sample_161,missing,no rows in load_displacement_full.csv,25.34853570756351,24.57979773821572,220.03295897995775,29080.946930034177,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,sample_162,missing,no rows in load_displacement_full.csv,26.545051117238724,30.592374956576915,211.08130050850437,29486.12828051737,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,sample_163,missing,no rows in load_displacement_full.csv,29.582458564132192,28.73290749172422,217.26957831272824,30460.214709312942,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,sample_164,valid,reached t=1.000 (>=95% of target); softening captured,24.88083508108611,26.90003821047937,220.73856915747848,28918.9264420722,42,True,True,8553.0,8553.0,1.0,1.0,True,20.0,20.0,36666.1875,11.947613716125488,3574.0,21972.28515625,0.40507992078873756,0.40074802824127814,True,12171.680213318616,228.0,0.9470000267028807,0.9470000267028807,8.502715110778809,0.9145053764453801,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
165,sample_165,valid,reached t=1.000 (>=95% of target); softening captured,28.71277069233547,24.15431095466292,226.42669471992392,30188.7556070506,42,True,True,9793.0,9793.0,1.0,1.0,True,20.0,20.0,40200.12890625,10.389055252075195,5873.0,30078.826171875,0.25613281712696623,0.25177289251929286,True,14083.920467742357,144.0,0.9470000267028807,0.9470000267028807,8.003348350524902,0.9470000267028807,True,200.0,1.0,0.0,5.0,2.0,True,True,0.0
166,sample_166,missing,no rows in load_displacement_full.csv,26.396168631111287,24.84443797101426,216.68120402922355,29436.417169918484,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,sample_167,missing,no rows in load_displacement_full.csv,29.779392165996217,25.09484497915311,221.4560536732046,30520.90657692844,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,sample_168,missing,no rows in load_displacement_full.csv,27.53963470718033,29.809595956928437,223.87186550045217,29813.30571011725,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,sample_169,missing,no rows in load_displacement_full.csv,30.3054370346252,24.43488155986249,217.91780851468263,30681.65952339382,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,sample_170,missing,no rows in load_displacement_full.csv,23.24885222679523,30.808944650100923,223.7530850680512,28336.2996175853,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,sample_171,missing,no rows in load_displacement_full.csv,30.187513412168844,22.11323141603382,230.65306691399795,30645.7943665374,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,sample_172,missing,no rows in load_displacement_full.csv,26.202727500591777,27.24952095583644,219.78270712251452,29371.534116725456,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,sample_173,missing,no rows in load_displacement_full.csv,33.09948028869046,28.018302274302467,222.3599350439677,31504.24188444585,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,sample_174,valid,reached t=1.000 (>=95% of target); softening captured,23.799788002533607,25.009431674545823,230.01530980986607,28536.09928712884,42,True,True,10580.0,10580.0,1.0,1.0,True,20.0,20.0,34142.640625,8.770221710205078,7352.0,18519.8125,0.709598638112441,0.4575752735879667,True,14184.532742283856,58.0,0.9470000267028807,0.9470000267028807,8.3013277053833,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
175,sample_175,valid,reached t=1.000 (>=95% of target); softening captured,26.47203404393217,28.136578720338758,234.6338676107043,29461.77270341926,42,True,True,8814.0,8814.0,1.0,1.0,True,20.0,20.0,36247.16015625,8.356698989868164,5669.0,20884.55078125,0.7211606986883563,0.42382932369809573,True,15972.901386079564,47.0,0.9470000267028807,0.9470000267028807,8.200810432434082,0.9470000267028807,True,200.0,1.0,0.0,3.0,1.0,True,True,0.0
176,sample_176,missing,no rows in load_displacement_full.csv,30.590104778162694,26.76832740806044,229.6512134135057,30767.83728796852,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,sample_177,missing,no rows in load_displacement_full.csv,26.779651651448876,26.075915073218944,219.442670356106,29564.06563968336,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,sample_178,missing,no rows in load_displacement_full.csv,28.855862327212822,28.011284992868,230.7192341887813,30233.811289094923,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,sample_179,valid,reached t=1.000 (>=95% of target); softening captured,34.35011333991015,25.336209544546964,221.8031486336203,31856.72548423285,42,True,True,11318.0,11318.0,1.0,1.0,True,20.0,20.0,41415.09375,13.961793899536133,4608.0,34074.51171875,0.18608119926083713,0.17724412446247328,True,12941.575922418117,244.0,0.9470000267028807,0.9470000267028807,7.400335788726807,0.9470000267028807,True,199.0,1.0,0.0,0.0,0.0,True,True,0.0
180,sample_180,valid,reached t=1.000 (>=95% of target); softening captured,27.130852282717967,27.671913083039,223.6966122607428,29679.85069351002,42,True,True,9969.0,9969.0,1.0,1.0,True,20.0,20.0,35342.2890625,8.73568344116211,6346.0,19961.044921875,0.7108889945274042,0.43520792084022925,True,14448.539380169446,45.0,0.9470000267028807,0.9470000267028807,8.901630401611328,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
181,sample_181,valid,reached t=1.000 (>=95% of target); softening captured,25.09776040133113,28.214059448079368,223.99513753161708,28994.336273400804,42,True,True,5932.0,5932.0,1.0,1.0,True,20.0,20.0,38094.515625,11.34458065032959,1669.0,20730.787109375,0.6918454571667756,0.45580651783454723,True,12537.956133649732,212.0,0.9470000267028807,0.9470000267028807,8.201732635498047,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
182,sample_182,valid,reached t=1.000 (>=95% of target); softening captured,27.38570900655778,26.84803243318632,228.89025028463317,29763.21746689132,42,True,True,8244.0,8244.0,1.0,1.0,True,20.0,20.0,40617.7109375,11.747549057006836,3783.0,24430.259765625,0.4010261841211125,0.3985318423478674,True,12882.789326333987,198.0,0.9470000267028807,0.9470000267028807,8.900678634643555,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
183,sample_183,valid,reached t=1.000 (>=95% of target); softening captured,27.367613134189835,24.722000917850732,225.98315802917696,29757.31603860627,42,True,True,9310.0,9310.0,1.0,1.0,True,20.0,20.0,37194.60546875,8.575490951538086,6260.0,20245.712890625,0.7211759643824357,0.45568147220609845,True,15444.445542504762,64.0,0.9470000267028807,0.9470000267028807,9.20029640197754,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
184,sample_184,valid,reached t=1.000 (>=95% of target); softening captured,26.531846172462963,28.077238896416876,226.9869613654191,29481.727115443133,42,True,True,7270.0,7270.0,1.0,1.0,True,20.0,20.0,41102.5546875,12.361937522888184,1702.0,20187.33203125,0.6961563320938651,0.5088545667116571,True,11770.917702214814,219.0,0.9470000267028807,0.9470000267028807,7.000510215759277,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
185,sample_185,valid,reached t=1.000 (>=95% of target); softening captured,25.960802369607205,28.786719995271707,223.14132379434344,29289.9151881154,42,True,True,7417.0,7417.0,1.0,1.0,True,20.0,20.0,36804.56640625,9.44374942779541,4435.0,19970.48046875,0.7174936311083172,0.45739123106858026,True,14122.544379281862,94.0,0.9470000267028807,0.9470000267028807,9.000914573669434,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
186,sample_186,valid,reached t=1.000 (>=95% of target); softening captured,24.53199781151401,21.70446055926731,232.21186608506275,28796.688993413667,42,True,True,10814.0,10814.0,1.0,1.0,True,20.0,20.0,35601.48046875,8.811017990112305,7475.0,18693.076171875,0.7172441367266701,0.4749354261184934,True,14616.711483858824,62.0,0.9470000267028807,0.9470000267028807,8.104597091674805,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
187,sample_187,valid,reached t=1.000 (>=95% of target); softening captured,26.41747102792359,25.21023408235973,226.07777738869223,29443.541944825218,42,True,True,8801.0,8801.0,1.0,1.0,True,20.0,20.0,37202.0859375,9.318537712097168,5516.0,18857.578125,0.7213362426964046,0.4931042803169429,True,14382.315994351922,106.0,0.9470000267028807,0.9470000267028807,9.205198287963867,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
188,sample_188,valid,reached t=1.000 (>=95% of target); softening captured,27.398624119032768,24.76687174900577,230.90638939796764,29767.42767597935,42,True,True,15766.0,15766.0,1.0,1.0,True,20.0,20.0,38095.01953125,11.699328422546388,10622.0,34959.4453125,0.15565021674318688,0.08230929547569425,True,12676.981646339214,223.0,0.9470000267028807,0.9470000267028807,8.40185546875,0.9470000267028807,True,200.0,1.0,0.0,6.0,2.0,True,True,0.0
189,sample_189,valid,reached t=1.000 (>=95% of target); softening captured,24.777856233300067,25.610173723240937,216.55362303957904,28882.966693867,42,True,True,13159.0,13159.0,1.0,1.0,True,20.0,20.0,35317.0234375,12.199355125427246,6906.0,34954.22265625,0.30185469604667897,0.01027268852065189,True,11493.722367296625,250.0,0.9470000267028807,0.9470000267028807,7.900115966796875,0.9470000267028807,True,200.0,1.0,0.0,12.0,5.0,True,True,0.0
190,sample_190,missing,no rows in load_displacement_full.csv,31.78338844508388,22.46687229505612,228.78328086251292,31123.09221683158,42,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,sample_191,valid,reached t=1.000 (>=95% of target); softening captured,23.658202214064605,20.51873037519639,226.1589511589483,28485.064204400176,42,True,True,10316.0,10316.0,1.0,1.0,True,20.0,20.0,34097.9453125,8.67005729675293,7089.0,18669.845703125,0.7135587062270293,0.4524642018156794,True,14267.788136815001,83.0,0.9470000267028807,0.9470000267028807,8.800518035888672,0.9470000267028807,True,200.0,1.0,0.0,0.0,0.0,True,True,0.0
