time,U2,PEEQ_max,DAMAGET_max,DAMAGEC_max,SDEG_max,job_aug
0.0651539117097854,1.303078293800354,0.000199547925149,0.9879999756813048,0.0064370725303888,0.9879999756813048,sample_001
0.0701271742582321,1.402543544769287,0.0002311999123776,0.9879999756813048,0.0074581108056008,0.9879999756813048,sample_001
0.0750061646103859,1.5001232624053955,0.00027690231218,0.9879999756813048,0.0089323921129107,0.9880003333091736,sample_001
0.0800793766975402,1.6015875339508057,0.0003228700952604,0.9879999756813048,0.0104152327403426,0.988003134727478,sample_001
0.0850988402962684,1.7019767761230469,0.0003715037018992,0.9879999756813048,0.0119840698316693,0.9880004525184632,sample_001
0.0901807770133018,1.8036155700683596,0.0004155526112299,0.9879999756813048,0.0134050110355019,0.9879999756813048,sample_001
0.0950358808040618,1.9007176160812376,0.0004489193088375,0.9879999756813048,0.0144813638180494,0.9879999756813048,sample_001
0.1003132909536361,2.006265878677368,0.0004886095412075,0.9879999756813048,0.0157617013901472,0.9879999756813048,sample_001
0.1051328033208847,2.102656126022339,0.0005234301788732,0.9879999756813048,0.0168849565088748,0.9879999756813048,sample_001
0.1101773306727409,2.203546524047852,0.0005548552726395,0.9879999756813048,0.0178986750543117,0.9879999756813048,sample_001
0.115319900214672,2.3063981533050537,0.0005828458233736,0.9879999756813048,0.0188016034662723,0.9879999756813048,sample_001
0.1201985701918602,2.4039714336395264,0.0006056423299014,0.9879999756813048,0.019536979496479,0.9880139827728271,sample_001
0.1253987401723861,2.507974624633789,0.0006256984197534,0.9879999756813048,0.020183952525258,0.9880202412605286,sample_001
0.1300643682479858,2.601287364959717,0.0006432686350308,0.9879999756813048,0.0207507368177175,0.9880203008651732,sample_001
0.1351447403430938,2.702894926071167,0.0006664479733444,0.9879999756813048,0.0214984640479087,0.9880203008651732,sample_001
0.1402722746133804,2.805445432662964,0.000693941663485,0.9879999756813048,0.0223853625357151,0.9880203008651732,sample_001
0.1452825367450714,2.9056508541107178,0.0007196312653832,0.9879999756813048,0.023214066401124,0.9880203008651732,sample_001
0.150236040353775,3.00472092628479,0.0007416916196234,0.9879999756813048,0.0239256955683231,0.9880203008651732,sample_001
